id,sessiondate,sessiontime,procedure,stage,visresp,visrt,confresp,confrt,trial
8072,2/23/2012,16:37:47,CSminus,ReversalOpp,1,625,2,231,31
8072,2/23/2012,16:37:47,CSplusUS,ReversalOpp,1,451,2,273,32
8072,2/23/2012,16:37:47,ThankYou,ReversalOpp,2,3912,,,33
8196,4/26/2012,18:11:27,Practice1,List2,,,,,-4
8196,4/26/2012,18:11:27,Practice1,List2,1,1222,,,-3
8196,4/26/2012,18:11:27,Practice1,List2,1,1113,1,1293,-2
8196,4/26/2012,18:11:27,Practice1,List2,2,1191,1,1880,-1
8196,4/26/2012,18:11:27,PracticeOver,List2,,,,,0
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,851,3,913,1
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,697,3,685,2
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,767,3,544,3
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,656,3,566,4
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,580,3,509,5
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,461,3,555,6
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,745,3,667,7
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,790,3,726,8
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,727,3,698,9
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,643,3,745,10
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,705,3,724,11
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,709,3,361,12
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,1270,3,803,13
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,745,3,619,14
8196,4/26/2012,18:11:27,CSplusUS,Acquisition,2,688,3,579,15
8196,4/26/2012,18:11:27,CSminus,Acquisition,2,1065,3,478,16
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,585,3,401,17
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,1077,3,778,18
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,489,3,725,19
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,582,3,558,20
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,493,3,377,21
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,607,3,615,22
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,812,3,812,23
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,680,3,925,24
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,1206,3,534,25
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,1277,3,618,26
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,686,3,739,27
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,947,3,621,28
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,632,3,559,29
8196,4/26/2012,18:11:27,CSminusRev,Reversal,2,750,3,623,30
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,636,3,450,31
8196,4/26/2012,18:11:27,CSplusUSRev,Reversal,2,757,3,566,32
8196,4/26/2012,18:11:27,ThankYou,Reversal,2,3876,,,33
8402,3/29/2012,16:48:36,Practice1,List2,,,3,488,-4
8402,3/29/2012,16:48:36,Practice1,List2,1,865,2,1262,-3
8402,3/29/2012,16:48:36,Practice1,List2,2,608,3,776,-2
8402,3/29/2012,16:48:36,Practice1,List2,1,628,1,555,-1
8402,3/29/2012,16:48:36,PracticeOver,List2,,,,,0
8402,3/29/2012,16:48:36,CSminus,Acquisition,1,1043,1,1017,1
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,2,751,1,960,2
8402,3/29/2012,16:48:36,CSminus,Acquisition,1,1127,1,1642,3
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,2,670,1,611,4
8402,3/29/2012,16:48:36,CSminus,Acquisition,1,879,1,668,5
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,2,582,1,511,6
8402,3/29/2012,16:48:36,CSminus,Acquisition,1,415,1,366,7
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,2,901,1,545,8
8402,3/29/2012,16:48:36,CSminus,Acquisition,1,545,1,443,9
8402,3/29/2012,16:48:36,CSminus,Acquisition,2,646,1,668,10
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,1,86,1,1682,11
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,,,2,188,12
8402,3/29/2012,16:48:36,CSminus,Acquisition,2,1010,1,538,13
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,2,1769,1,355,14
8402,3/29/2012,16:48:36,CSplusUS,Acquisition,1,1450,1,832,15
8402,3/29/2012,16:48:36,CSminus,Acquisition,1,884,1,335,16
8402,3/29/2012,16:48:36,CSminusRev,Reversal,1,415,1,270,17
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,1,1144,1,330,18
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,2,1306,1,245,19
8402,3/29/2012,16:48:36,CSminusRev,Reversal,2,634,1,304,20
8402,3/29/2012,16:48:36,CSminusRev,Reversal,2,537,1,290,21
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,2,588,1,276,22
8402,3/29/2012,16:48:36,CSminusRev,Reversal,2,631,1,285,23
8402,3/29/2012,16:48:36,CSminusRev,Reversal,2,367,1,191,24
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,1,709,2,297,25
8402,3/29/2012,16:48:36,CSminusRev,Reversal,,,1,45,26
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,1,496,2,269,27
8402,3/29/2012,16:48:36,CSminusRev,Reversal,2,663,1,285,28
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,1,662,1,459,29
8402,3/29/2012,16:48:36,CSminusRev,Reversal,2,526,1,377,30
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,2,927,1,298,31
8402,3/29/2012,16:48:36,CSplusUSRev,Reversal,2,756,1,245,32
8402,3/29/2012,16:48:36,ThankYou,Reversal,1,2783,,,33
8640,11/17/2011,14:16:42,Practice1,List2,,,2,8,-4
8640,11/17/2011,14:16:42,Practice1,List2,2,1900,,,-3
8640,11/17/2011,14:16:42,Practice1,List2,,,2,509,-2
8640,11/17/2011,14:16:42,Practice1,List2,2,389,1,470,-1
8640,11/17/2011,14:16:42,PracticeOver,List2,,,,,0
8640,11/17/2011,14:16:42,CSminus,Acquisition,1,522,1,581,1
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,1,562,2,716,2
8640,11/17/2011,14:16:42,CSminus,Acquisition,2,429,1,1100,3
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,2,510,2,1289,4
8640,11/17/2011,14:16:42,CSminus,Acquisition,1,931,2,654,5
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,1,841,3,1656,6
8640,11/17/2011,14:16:42,CSminus,Acquisition,1,746,2,540,7
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,1,748,2,766,8
8640,11/17/2011,14:16:42,CSminus,Acquisition,2,557,1,902,9
8640,11/17/2011,14:16:42,CSminus,Acquisition,2,1103,1,819,10
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,1,416,2,830,11
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,1,1306,2,486,12
8640,11/17/2011,14:16:42,CSminus,Acquisition,1,448,1,622,13
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,2,330,1,685,14
8640,11/17/2011,14:16:42,CSplusUS,Acquisition,1,295,2,955,15
8640,11/17/2011,14:16:42,CSminus,Acquisition,1,618,1,481,16
8640,11/17/2011,14:16:42,CSminusRev,Reversal,1,571,1,851,17
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,2,550,2,912,18
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,1,297,2,845,19
8640,11/17/2011,14:16:42,CSminusRev,Reversal,1,472,1,629,20
8640,11/17/2011,14:16:42,CSminusRev,Reversal,2,377,1,378,21
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,2,512,1,699,22
8640,11/17/2011,14:16:42,CSminusRev,Reversal,1,548,2,446,23
8640,11/17/2011,14:16:42,CSminusRev,Reversal,2,322,1,548,24
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,1,484,1,384,25
8640,11/17/2011,14:16:42,CSminusRev,Reversal,2,510,2,313,26
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,2,355,3,756,27
8640,11/17/2011,14:16:42,CSminusRev,Reversal,2,522,2,293,28
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,2,334,1,304,29
8640,11/17/2011,14:16:42,CSminusRev,Reversal,2,473,2,230,30
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,2,371,1,692,31
8640,11/17/2011,14:16:42,CSplusUSRev,Reversal,2,525,2,248,32
8640,11/17/2011,14:16:42,ThankYou,Reversal,2,3529,,,33
8665,5/7/2012,12:44:47,Practice1,List2,,,,,-4
8665,5/7/2012,12:44:47,Practice1,List2,1,575,1,680,-3
8665,5/7/2012,12:44:47,Practice1,List2,1,1041,1,440,-2
8665,5/7/2012,12:44:47,Practice1,List2,1,979,1,428,-1
8665,5/7/2012,12:44:47,PracticeOver,List2,,,,,0
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,534,3,816,1
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,565,3,478,2
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,640,3,454,3
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,922,3,821,4
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,800,3,432,5
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,885,3,384,6
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,782,3,734,7
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,590,3,325,8
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,926,3,281,9
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,810,3,330,10
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,675,3,359,11
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,630,3,397,12
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,747,3,381,13
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,562,3,364,14
8665,5/7/2012,12:44:47,CSplusUS,Acquisition,2,659,3,328,15
8665,5/7/2012,12:44:47,CSminus,Acquisition,2,704,3,324,16
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,773,3,325,17
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,685,3,306,18
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,547,3,301,19
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,621,3,324,20
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,500,3,288,21
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,617,3,288,22
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,618,3,289,23
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,585,3,322,24
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,842,3,311,25
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,697,3,317,26
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,437,3,387,27
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,505,3,357,28
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,586,3,323,29
8665,5/7/2012,12:44:47,CSminusRev,Reversal,2,628,3,362,30
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,665,3,334,31
8665,5/7/2012,12:44:47,CSplusUSRev,Reversal,2,470,3,339,32
8665,5/7/2012,12:44:47,ThankYou,Reversal,2,3128,,,33
8688,1/3/2012,14:39:06,Practice1,List2,,,1,575,-4
8688,1/3/2012,14:39:06,Practice1,List2,1,1636,1,915,-3
8688,1/3/2012,14:39:06,Practice1,List2,2,1099,1,334,-2
8688,1/3/2012,14:39:06,Practice1,List2,2,1621,1,789,-1
8688,1/3/2012,14:39:06,PracticeOver,List2,,,,,0
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,527,1,378,1
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,1617,1,880,2
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,754,1,659,3
8688,1/3/2012,14:39:06,CSminus,Acquisition,1,710,1,314,4
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,890,1,695,5
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,1,464,2,414,6
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,450,2,495,7
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,465,2,334,8
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,758,1,807,9
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,828,1,363,10
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,921,1,372,11
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,739,3,373,12
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,771,3,420,13
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,609,3,792,14
8688,1/3/2012,14:39:06,CSplusUS,Acquisition,2,645,3,397,15
8688,1/3/2012,14:39:06,CSminus,Acquisition,2,728,2,363,16
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,2,675,2,520,17
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,912,1,395,18
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,2,1161,3,1067,19
8688,1/3/2012,14:39:06,CSminusRev,Reversal,,,2,160,20
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,2,864,3,398,21
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,707,3,710,22
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,663,3,605,23
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,2,665,2,574,24
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,1,516,2,464,25
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,538,2,532,26
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,420,1,707,27
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,1,475,3,328,28
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,473,3,454,29
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,1,489,3,725,30
8688,1/3/2012,14:39:06,CSminusRev,Reversal,2,589,3,886,31
8688,1/3/2012,14:39:06,CSplusUSRev,Reversal,1,534,3,352,32
8688,1/3/2012,14:39:06,ThankYou,Reversal,1,5029,,,33
8746,8/5/2011,10:11:02,Practice1,List2,,,1,643,-4
8746,8/5/2011,10:11:02,Practice1,List2,1,1478,1,1259,-3
8746,8/5/2011,10:11:02,Practice1,List2,2,877,1,1034,-2
8746,8/5/2011,10:11:02,Practice1,List2,1,381,1,845,-1
8746,8/5/2011,10:11:02,PracticeOver,List2,,,,,0
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,598,1,750,1
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,797,1,685,2
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,488,1,436,3
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,375,1,360,4
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,510,1,458,5
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,469,1,354,6
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,320,1,322,7
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,331,1,350,8
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,301,1,320,9
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,2,448,2,349,10
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,557,1,358,11
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,541,1,391,12
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,300,1,352,13
8746,8/5/2011,10:11:02,CSminus,Acquisition,1,399,1,318,14
8746,8/5/2011,10:11:02,CSplusUS,Acquisition,1,615,1,318,15
8746,8/5/2011,10:11:02,CSminus,Acquisition,2,309,2,377,16
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,2,1391,1,535,17
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,735,1,369,18
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,447,1,349,19
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,333,1,303,20
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,2,304,1,371,21
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,289,1,1013,22
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,602,1,354,23
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,433,1,319,24
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,375,1,296,25
8746,8/5/2011,10:11:02,CSminusRev,Reversal,2,377,1,346,26
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,377,1,330,27
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,426,1,328,28
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,377,1,346,29
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,2,817,1,496,30
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,322,1,309,31
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,365,1,318,32
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,286,1,290,33
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,316,1,271,34
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,313,1,269,35
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,342,1,280,36
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,571,1,308,37
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,340,1,359,38
8746,8/5/2011,10:11:02,CSminusRev,Reversal,1,397,1,301,39
8746,8/5/2011,10:11:02,CSplusUSRev,Reversal,1,326,1,265,40
8746,8/5/2011,10:11:02,ThankYou,Reversal,,,,,41
8910,1/16/2012,13:02:41,Practice1,List2,,,,,-4
8910,1/16/2012,13:02:41,Practice1,List2,2,1081,3,1950,-3
8910,1/16/2012,13:02:41,Practice1,List2,1,1038,1,1604,-2
8910,1/16/2012,13:02:41,Practice1,List2,1,624,1,1127,-1
8910,1/16/2012,13:02:41,PracticeOver,List2,,,,,0
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,1,701,1,1425,1
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,1,821,1,1124,2
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,1,629,2,988,3
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,1,826,1,729,4
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,1,672,1,773,5
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,1,796,2,973,6
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,1,618,2,929,7
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,1,1465,1,1454,8
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,,,2,1237,9
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,2,1249,2,1071,10
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,2,682,3,1229,11
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,2,787,2,979,12
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,2,905,3,741,13
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,2,548,3,718,14
8910,1/16/2012,13:02:41,CSplusUSRev,AcquisitionOpp,2,1383,2,976,15
8910,1/16/2012,13:02:41,CSminusRev,AcquisitionOpp,2,997,1,1293,16
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,903,1,739,17
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,466,1,319,18
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,1,911,1,1002,19
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,584,1,720,20
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,832,1,862,21
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,825,2,360,22
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,862,2,652,23
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,568,3,896,24
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,786,3,643,25
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,782,3,510,26
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,663,2,653,27
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,815,1,798,28
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,644,2,314,29
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,538,2,404,30
8910,1/16/2012,13:02:41,CSminus,ReversalOpp,2,977,2,650,31
8910,1/16/2012,13:02:41,CSplusUS,ReversalOpp,2,958,2,712,32
8910,1/16/2012,13:02:41,ThankYou,ReversalOpp,2,3262,,,33
8961,9/2/2011,13:52:33,Practice1,List2,1,435,1,849,-4
8961,9/2/2011,13:52:33,Practice1,List2,1,555,1,661,-3
8961,9/2/2011,13:52:33,Practice1,List2,1,495,1,603,-2
8961,9/2/2011,13:52:33,Practice1,List2,1,464,1,574,-1
8961,9/2/2011,13:52:33,PracticeOver,List2,,,,,0
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,612,1,587,1
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,1177,1,1178,2
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,760,1,586,3
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,927,1,729,4
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,522,1,629,5
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,994,1,954,6
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,586,1,787,7
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,646,1,733,8
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,605,1,676,9
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,823,1,694,10
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,728,1,1419,11
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,999,1,590,12
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,476,1,617,13
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,757,1,871,14
8961,9/2/2011,13:52:33,CSplusUS,Acquisition,1,537,1,788,15
8961,9/2/2011,13:52:33,CSminus,Acquisition,1,553,1,979,16
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,1064,1,685,17
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,728,1,1051,18
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,2,654,1,660,19
8961,9/2/2011,13:52:33,CSminusRev,Reversal,2,726,1,617,20
8961,9/2/2011,13:52:33,CSminusRev,Reversal,2,605,1,568,21
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,739,1,677,22
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,448,1,510,23
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,550,1,751,24
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,766,1,703,25
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,369,1,241,26
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,2,1796,1,477,27
8961,9/2/2011,13:52:33,CSminusRev,Reversal,2,583,1,463,28
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,579,1,1163,29
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,602,1,226,30
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,2,1070,1,819,31
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,511,1,492,32
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,524,1,342,33
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,1110,1,427,34
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,734,1,960,35
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,920,1,533,36
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,954,1,787,37
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,826,1,1081,38
8961,9/2/2011,13:52:33,CSminusRev,Reversal,1,731,1,847,39
8961,9/2/2011,13:52:33,CSplusUSRev,Reversal,1,657,1,582,40
8961,9/2/2011,13:52:33,ThankYou,Reversal,1,1743,,,41
8977,4/10/2012,11:26:38,Practice1,List2,,,2,1599,-4
8977,4/10/2012,11:26:38,Practice1,List2,,,1,1124,-3
8977,4/10/2012,11:26:38,Practice1,List2,1,420,1,803,-2
8977,4/10/2012,11:26:38,Practice1,List2,2,335,1,464,-1
8977,4/10/2012,11:26:38,PracticeOver,List2,,,,,0
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,1,652,2,1281,1
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,1075,3,1048,2
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,645,1,1275,3
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,1060,3,666,4
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,701,3,673,5
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,667,3,719,6
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,496,3,700,7
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,621,3,1156,8
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,588,3,932,9
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,917,3,767,10
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,822,3,709,11
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,510,3,424,12
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,453,3,338,13
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,570,3,371,14
8977,4/10/2012,11:26:38,CSplusUSRev,AcquisitionOpp,2,720,3,435,15
8977,4/10/2012,11:26:38,CSminusRev,AcquisitionOpp,2,479,3,460,16
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,382,3,318,17
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,647,3,397,18
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,498,3,333,19
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,678,3,363,20
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,618,3,304,21
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,538,3,372,22
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,737,3,292,23
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,422,3,356,24
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,515,3,366,25
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,333,3,287,26
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,401,3,239,27
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,555,3,228,28
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,449,3,222,29
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,522,3,389,30
8977,4/10/2012,11:26:38,CSminus,ReversalOpp,2,355,3,244,31
8977,4/10/2012,11:26:38,CSplusUS,ReversalOpp,2,535,3,225,32
